"time","value","userid"
2019-01-10 17:49:10,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:49:25,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:49:40,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:49:45,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:49:50,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:49:55,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:50:00,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:50:10,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:50:15,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:50:20,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:50:25,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:50:30,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:50:45,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:50:50,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:51:05,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:51:10,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:51:25,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:51:30,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:51:35,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:51:40,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:51:45,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:51:50,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:51:55,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:52:00,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:52:05,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:52:15,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:52:20,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:52:26,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:52:41,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:52:46,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:52:56,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:53:06,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:53:11,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:53:16,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:53:31,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:53:36,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:53:41,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:53:56,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:54:01,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:54:06,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:54:11,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:54:21,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:54:26,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:54:31,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:54:36,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:54:46,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:54:56,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:55:06,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:55:11,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:55:16,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:55:21,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:55:26,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:55:31,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:55:36,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:55:43,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:55:53,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:55:58,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:03,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:08,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:13,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:18,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:23,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:28,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:33,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:43,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:48,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:53,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:56:58,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:57:03,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:57:18,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:57:23,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:57:28,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:57:33,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:57:38,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:57:43,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:57:53,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:03,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:08,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:13,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:18,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:23,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:29,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:34,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:44,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:49,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:54,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:58:59,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:59:04,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:59:19,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:59:24,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:59:29,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:59:39,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:59:44,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 17:59:59,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:00:04,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:00:14,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:00:19,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:00:24,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:00:29,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:00:34,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:00:44,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:00:49,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:00:54,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:00:59,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:04,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:09,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:14,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:21,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:26,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:31,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:36,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:41,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:46,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:51,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:01:56,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:02:01,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:02:06,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:02:11,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:02:16,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:02:31,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:02:36,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:02:41,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:02:46,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:02:56,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:01,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:06,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:11,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:16,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:21,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:26,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:31,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:36,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:42,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:47,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:03:57,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:02,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:07,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:12,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:17,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:22,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:27,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:32,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:37,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:42,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:47,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:04:52,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:05:02,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:05:07,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:05:17,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:05:22,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:05:27,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:05:32,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:05:42,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:05:47,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:05:52,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:05:57,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:06:02,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:06:17,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:06:22,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:06:28,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:06:38,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:06:43,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:06:48,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:06:53,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:06:58,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:07:03,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:07:08,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:07:23,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:07:33,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:07:38,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:07:43,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:07:48,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:07:53,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:08:03,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:08:08,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:08:13,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:08:18,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:08:23,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:08:38,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:08:48,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:08:58,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:09:13,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:09:18,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:09:33,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:09:43,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:09:50,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:10:05,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:10:20,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:10:25,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:10:35,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:10:45,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:10:50,93,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:10:55,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:11:00,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:11:05,93,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:11:10,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:11:15,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:11:20,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:11:25,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:11:30,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:11:35,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:11:50,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:11:55,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:12:00,93,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:12:05,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:12:15,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:12:20,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:12:25,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:12:30,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:12:45,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:12:50,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:12:56,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:13:01,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:13:11,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:13:16,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:13:21,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:13:36,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:13:41,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:13:46,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:13:56,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:14:01,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:14:06,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:14:11,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:14:16,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:14:31,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:14:36,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:14:41,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:14:46,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:14:51,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:15:06,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:15:11,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:15:21,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:15:31,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:15:36,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:15:41,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:15:51,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:15:56,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:16:06,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:16:13,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:16:23,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:16:28,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:16:43,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:16:48,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:16:53,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:17:08,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:17:13,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:17:28,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:17:33,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:17:38,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:17:43,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:17:58,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:18:03,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:18:08,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:18:13,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:18:28,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:18:38,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:18:53,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:19:08,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:19:13,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:19:23,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:19:28,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:19:33,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:19:38,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:19:43,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:19:48,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:19:55,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:20:05,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:20:10,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:20:15,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:20:20,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:20:25,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:20:30,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:20:40,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:20:45,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:20:50,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:21:00,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:21:05,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:21:10,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:21:25,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:21:30,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:21:35,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:21:40,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:21:45,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:21:50,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:21:55,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:22:00,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:22:15,115,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:22:20,115,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:22:25,114,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:22:30,115,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:22:35,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:22:41,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:22:58,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:23:03,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:23:08,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:23:13,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:23:28,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:23:33,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:23:38,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:23:53,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:23:58,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:24:08,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:24:13,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:24:18,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:24:33,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:24:38,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:24:43,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:24:48,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:24:58,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 18:25:03,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
